user_id,movie_id,rating,title
7,6620,4,Куигли в Австралии
7,462553,7,Железная хватка
7,81102,6,Бандитки
7,81503,5,Компаньоны
7,77647,9,Горбатая гора
7,1149801,4,Обитель страха
7,830906,6,В погоне за Бонни и Клайдом
7,8084,6,Форт Аламо
7,819101,9,Омерзительная восьмерка
7,79520,6,Джек Булл
7,195434,9,Старикам тут не место
7,733837,7,Тёмная долина
7,81519,6,Три могилы
7,805022,4,Ковбои против динозавров
7,61214,7,Меня там нет
7,1184767,6,Отзвуки прошлого
7,4747,7,Молодые стрелки 2
7,4293245,7,Старый Генри
7,195397,7,Водопад Ангела
7,77137,7,Изгнанные дьяволом
8,4559014,8,"Собирайся, поедем на праздник"
8,1124570,3,Бункер
8,1111646,9,Ф.О.Т.О.Г.Р.А.Ф.
8,809901,4,Гелий
8,64539,7,Каждое любящее сердце
8,252036,8,Чистилище
8,468785,8,...за имя Мое
8,265664,6,Я обслуживал английского короля
8,745096,7,Хайтарма
8,683805,7,Моя возлюбленная
8,589799,6,Медведь
8,738917,7,Чиппендейл
8,4798203,7,Трудные подростки. Новогодняя серия
8,1105399,7,Два огонька
8,974817,7,Стена
8,260356,7,Преследователь Тоби Джагга
8,278208,7,Солдаты неудачи
8,5461717,8,Поиски потерянного спутника Земли
8,178201,6,Трудно быть богом
8,8084,5,Форт Аламо
8,3506,7,Ричард III
8,4639599,7,Спящая красавица
8,646,7,Танцующая в темноте
8,432385,6,Одна война
8,115914,8,Зал ожидания
8,14851,6,Лики смерти
8,279894,7,Крутой поворот
8,5089021,6,Блиндаж
8,257901,6,Вожделение
8,1319994,6,Сирийская соната
8,41572,7,Нога
8,401436,7,Добровольцы
8,252032,6,Первобытное зло
8,817590,7,Толкин
8,5921398,9,Гатчина. Молчание Сильвии
8,272758,6,Во имя чести
8,160946,6,Первый мститель
8,38905,7,Чарли и шоколадная фабрика
8,839653,6,Вестсайдская история
8,772385,7,Лагерь «X-Ray»
8,6131,6,В любви и войне
9,5330,10,Вам письмо
9,568299,6,Глубокое синее море
9,569576,5,Охотники на троллей
9,89685,7,Джейн Эйр
9,2053,8,Послезавтра
9,600,7,Авалон
9,392236,10,Серафина из Санлиса
9,40897,7,Отец и сын
9,2553,6,Миссис Уинтерборн
9,81869,7,Представь нас вместе
9,17661,6,Каратель
9,1041246,7,Инуясики
9,5497855,6,Пришелец
9,13457,7,Один прекрасный день
9,915139,6,Машина войны
9,571874,7,"Атлантида: Конец мира, рождение легенды"
9,1388409,7,Фуриоса: Хроники Безумного Макса
9,1009120,5,Новизна
9,630005,6,"Привет, мне пора"
9,625866,7,Взорвать Гитлера
9,415628,4,Огонь и лед: Хроники драконов
9,908357,5,Планетариум
9,1112374,6,Последняя женщина на Земле
9,572027,5,Ограбление казино
9,5516708,6,Операция «Набат»
9,1338016,6,Вкус жизни
10,1235977,6,Московские тайны. Графский парк
10,8179,7,Секретные материалы: Борьба за будущее
10,681662,7,Человек ноября
10,1100779,7,Гоголь. Вий
10,493948,5,Повторяющие реальность
10,149373,5,Дневник Елены Римбауер
10,38881,6,Танцы улиц
10,1140474,6,Игры шпионов
10,655,6,Не говори ни слова
10,10906,7,Незабываемое
10,827281,6,Мисс Бабуля
10,4294078,6,"Смотрите, как они бегут"
10,502,9,12 обезьян
10,579506,7,Я не хочу возвращаться один
10,1294977,5,Свободное падение
10,841335,7,Да здравствует Цезарь!
10,911088,5,Угонщик
10,410267,6,Четвёртый вид
10,5138580,6,Нервный срыв
10,1236679,9,Ленинград: Вояж
10,464123,4,Большой взрыв
10,3730,7,Таинственная река
11,95636,7,Пираты Силиконовой Долины
11,10970,7,Бетховен 2
11,673340,3,Один дома 5: Праздничное ограбление
11,634254,9,Ип Ман 4
11,429827,5,Запрещенный прием
11,485775,8,В поисках Санта Лапуса
11,14297,7,Пришельцы
11,714718,8,Гангста Love
11,5902056,8,"Детективное агентство ХРУМ, или Сказочный переполох"
11,1242008,4,Двойной мир
11,1048255,6,Доктор Сон
11,41044,1,СекСказка
11,4965334,5,Большая гонка. Ауди против Лянчи
11,1071827,7,Пушистый переполох
11,2755,6,Снежные псы
11,893885,5,Роковое влечение
11,1676,8,Солдатики
11,6816,6,Вместе с Дидлами
11,77423,6,Игра по чужим правилам
11,5326,5,Стюарт Литтл 2
11,830906,6,В погоне за Бонни и Клайдом
11,1049652,5,Правила геймера
11,259197,7,Девятки
11,87936,8,Я соблазнила Энди Уорхола
11,21756,4,Плохой Пиноккио
12,18294,5,Двенадцать друзей Оушена
12,4476940,8,"Шпион, которого не было"
12,340071,7,Rammstein: Кинотеатр
12,647949,7,Всё просто
12,4544,5,Сабрина
12,5591408,5,Хочу сейчас
12,4869021,6,Великий уравнитель 3
12,24691,8,Мистер Крутой
12,4891172,4,Заложница
12,4453,7,Поединок в Диггстауне
12,9691,6,Бесславные ублюдки
12,734276,5,Шаг вперёд: Всё или ничего
12,5107938,6,Магическая машина времени
12,1049514,5,Трудности выживания
12,522,9,"Карты, деньги, два ствола"
12,723411,5,Преступления страсти: Опасные мечты
12,675657,4,Близняшка
12,607152,7,Пятая власть
12,1311466,8,CODA: Ребенок глухих родителей
12,4619,5,"Я, снова я и Ирэн"
12,1435749,7,Девушка в подвале
12,10970,6,Бетховен 2
12,15999,7,Вперед в прошлое
12,5877,5,Травма
12,196106,8,Мистер Бин на отдыхе
12,667326,6,Эксперимент: Зло
12,484470,8,Липучка
12,1049561,4,Женщины против мужчин: Крымские каникулы
12,178580,7,Ночь в музее
12,1206431,7,Отель «Белград»
12,821315,3,Хэвенхёрст
12,102127,7,Как трусливый Роберт Форд убил Джесси Джеймса
12,81682,7,Домино
12,4925946,4,Аманда
12,854231,6,"Помогите, я уменьшил свою училку!"
12,4422792,4,Воздушное ограбление
12,1181562,4,Ёлки последние
12,958464,6,Опасные секреты
12,451062,9,Бухта
12,581952,6,Лофт
12,272484,6,Эхо
12,603649,5,Лучшие хиты
12,254763,5,День радио
12,5016174,6,Должник
12,445955,6,Молоко скорби
12,198157,5,Дурочка
12,468444,4,Дом грёз
12,5119,4,2001 маньяк
12,420475,4,Секс в большом городе 2
12,40956,6,Прикосновение
12,5086,6,Портрет совершенства
12,1449368,5,Дом Gucci
12,717765,5,Любовь не по сценарию
12,3938,5,Имитатор
12,189651,6,Пенелопа
12,1565,7,Эд из телевизора
13,1409828,6,Виновный
13,8122,7,Любимец женщин
13,1398909,8,"Прости, мама"
13,4886121,5,Блондинка
13,1403830,5,Проклятие черного паука
13,592203,6,Экипаж
13,687670,6,Превосходство
13,1042556,5,Кислота
13,938727,10,Обещание на рассвете
13,973670,7,Неизвестный солдат
13,42193,7,Такси-блюз
13,102128,8,Жена путешественника во времени
13,22761,7,Дикие дни
13,1111258,6,Город головорезов
13,281752,8,Экс-ударник
13,667863,8,Уже скучаю по тебе
13,13732,7,Дорога домой
13,160978,7,Потерянный рейс
13,15641,8,Кровавый четверг
13,257901,5,Вожделение
13,5428539,5,Мужское слово
13,256081,9,Солдатская девушка
14,437599,7,Детектив Ди и тайна призрачного пламени
14,1176435,6,Одесса
14,5325609,6,Неприличные гости
14,1889,8,Смерть ей к лицу
14,256724,9,Мои черничные ночи
14,4367064,6,Зверь
14,678320,5,Команда мечты
14,277327,4,1612
14,494007,4,Елена – свободная
14,1048,4,Баллистика: Экс против Сивер
14,1245561,4,Любовники
14,278225,5,Ночи в Роданте
14,470269,5,Гайд-Парк на Гудзоне
14,3908,6,Плохие парни
14,893457,6,Млечный путь
14,6191,6,Рука-убийца
14,4673172,6,Хищники
14,421913,8,Самый лучший папа
14,1302363,7,Короче говоря
14,652531,5,Тайна дома с часами
14,4477067,8,Уикенд с батей
14,6152,7,Сирены
14,398936,6,Рэкетир
14,674498,5,"С новым годом, мамы!"
14,863878,6,Конец грёбаного мира
14,5244,5,Две жизни
14,1003431,7,ОКР ОКР
14,1366074,6,Halo: Сумерки
14,884,5,Говорящие с ветром
14,252030,7,Мой домашний динозавр
14,1013343,7,Вонка
14,8180,3,Газонокосильщик 2: За пределами киберпространства
14,811078,5,Воспоминания
14,41333,4,Жених из Майами
14,1289785,7,Мавританец
14,1283945,5,Война будущего
14,255102,6,Ре-цикл
14,5368207,7,Катя-Катя
14,493194,5,Опасный метод
14,77403,6,Кольцо Нибелунгов
14,339407,6,Однажды в апреле
14,928192,4,Сломанный ключ
14,195497,7,Тайная жизнь пчёл
14,4608,5,Фанат
15,808063,6,Белая орхидея
15,866,7,Неуязвимый
15,501,6,Три цвета: Красный
15,104924,8,Идеальный незнакомец
15,48609,5,Миллионы
15,570051,8,Ледяной
15,58375,7,Коммуналка
15,20593,4,Лондонские псы
15,229225,4,Дневники Красной Туфельки
15,4492,7,Амнезия
15,6587562,6,Нулевые
15,61775,5,Невинность
15,737658,6,Специальный полуночный выпуск
15,1190112,4,Подруги поневоле
15,1402886,6,Золотая кровь. Градус смерти
15,2940,7,8 миллиметров
15,494,7,Другие
15,16113,8,Авария
15,41087,6,Страна глухих
15,819,6,Медвежатник
15,11793486,9,Убийство в Ле-Пюи-ан-Веле
15,395678,5,Кража в музее
15,1179555,7,Взаперти
15,683766,5,Последний рубеж
15,535367,7,Что скрывает ложь
15,4477075,7,В эфире
15,23598,4,Телохранитель из Пекина
15,582170,6,Мы — Миллеры
15,2216,6,Последний ужин
15,629470,7,Суровое испытание
16,16901,6,Игра Рипли
16,721093,5,Возмутитель спокойствия
16,582160,6,Исходное положение
16,11603,7,Сталинград
16,322039,6,Мираж
16,161061,5,Найди ключ
16,870955,4,Дрожь земли 5: Кровное родство
16,1942,8,Холодная гора
16,5209,6,Все маленькие животные
16,5454240,5,Челюсти. Кровавый риф
16,575180,6,Пираты Карибского моря: Мертвецы не рассказывают сказки
16,4940,6,Пойманный в Раю
16,1045583,7,Конёк-Горбунок
16,633,8,Ангелы Чарли
16,51234,6,Пицца с доставкой
16,81583,6,Фонтан
16,723174,7,Вернись ко мне
16,596228,6,Замуж на 2 дня
16,55323,4,Звонок 2
16,462466,5,Копы в глубоком запасе
16,45626,3,В полосе прибоя
16,5133406,7,Криминальный город: Возмездие
16,824437,7,Меч короля Артура
16,88147,7,Шкатулка проклятия
16,81371,4,Волкодав из рода Серых Псов
16,18050,6,Дипломная работа
16,1152188,7,В тихом омуте
16,535316,5,Ее зовут Сара
16,505995,6,Убийство на яхте
16,984366,8,Семь пар нечистых
16,85125,4,"Дорогая, мы себя уменьшили"
16,797567,7,Мистер Холмс
16,5292,7,Загадочное убийство в Манхэттене
16,810248,3,День дурака
16,568267,7,Прежде чем я усну
16,412299,8,Побег из Вегаса
16,445456,5,Вне времени
17,61455,6,Миссия «Серенити»
17,724260,7,Чудо в камере № 7
17,48850,5,Открытое море
17,8349,8,Красная скрипка
17,760861,4,Рожденный после смерти
17,991646,7,Грабитель банков
17,662469,6,Ночной беглец
17,693981,7,"О, Господи!"
17,18139,7,Жареные зеленые помидоры
17,279724,7,У каждого свое кино
17,4967985,6,Продавцы боли
17,4121,5,Миротворец
17,1186112,5,Никому не говори
17,5394690,5,Иван Васильевич меняет всё
17,367456,9,Собор Парижской Богоматери
17,571994,7,Второй шанс
17,707731,5,Лучшие дни впереди
17,775727,8,Дикие истории
17,437479,7,Идеальный хозяин
17,413447,6,2012
17,102376,10,Кровавый алмаз
17,590382,5,Что-то странное с Джонсонами
17,416817,6,Дзифт
17,1367826,4,Королевская игра
17,77141,7,Продюсеры
17,2053,8,Послезавтра
17,760,6,Мумия возвращается
17,43728,6,Счастливые дни
17,1043898,5,Регион 13
17,220617,10,Перелом
17,632,6,В чужом ряду
17,1101696,5,Любовник моей жены
17,523230,7,Преступление из-за любви
17,2285,7,Дженнифер 8
17,409389,7,Джордж Харрисон: Жизнь в материальном мире
17,16953,6,Осень в Нью-Йорке
17,856417,7,Трон
17,9446,8,Мой мужчина
17,279580,8,Боец
17,1112632,8,Аманат
17,908691,5,Шафт
17,5874220,5,"Зима, весна, лето или осень"
17,996062,5,Зверь
17,956009,5,Скверная монахиня
17,1178267,8,Сестрёнка
17,1169291,5,Криминальный город 2
17,13695,7,Японский городовой
17,1445176,5,Соври мне правду
17,1378904,6,Временная связь
17,1235291,5,Сердце дракона: Возмездие
17,6236,5,Обратная тяга
17,77567,7,Беовульф и Грендель
17,462762,7,Железный человек 3
17,603224,5,Короткометражка Marvel: Забавный случай на пути к молоту Тора
17,503657,5,Воображаемая любовь
17,18146,4,Холодный как лед
17,4655755,7,Ностальгия
17,4593,7,"То, что ты делаешь"
17,482165,4,600 кг золота
17,484853,6,Снежный цветок и заветный веер
18,907174,4,Совершенное оружие
18,694847,2,Кровавый ледник
18,1387469,8,Соник 2 в кино
18,8065,4,Кот
18,1008444,8,Дэдпул и Росомаха
18,984358,7,СуперБобровы. Народные мстители
18,919880,7,Тут одна
18,5321248,5,Первый контакт
18,397494,7,Район №9
18,8137,10,Черепашки-ниндзя
18,1049517,7,В небо за мечтой
18,5257393,7,Вася не в себе
18,1048297,6,Медовый месяц
18,4173,7,Марс атакует!
18,3661,7,Летите домой
18,105397,6,Пятое измерение
18,1111102,7,Домовой
18,4946926,7,57 секунд
18,103471,6,4
18,881052,5,Меня зовут Джиг Робот
18,1012431,6,Люди Икс: Тёмный Феникс
18,391780,5,Джек и бобовый стебель
18,1447827,10,Невероятные приключения Гампи
18,806417,3,Ио
18,62649,9,Будешь со мной дружить?
18,6571719,8,Заколдованный плащ
18,711485,3,Антбой
18,968299,5,Тетрадь смерти: Зажги новый мир
18,4534,6,Гром в штанах
18,800300,4,Закат цивилизации
19,251705,6,Тайсон
19,1328678,6,Чемпион из Освенцима
19,9269,9,Лютер
19,94475,7,Убийца ворон
19,259544,7,Девушка по соседству
19,13332,8,Дракон: История Брюса Ли
19,975206,6,Первый
19,1045725,6,Король вне закона
19,6257373,6,Убийственная жара
19,645261,6,Тренер
19,711,7,В спальне
19,808015,6,Кастелло-Кавальканти
19,787581,5,Любовь – это идеальное преступление
19,615,7,Кровавая работа
19,6224,7,Блуждающая пуля
19,474776,5,4.3.2.1
19,530,9,Игры разума
19,715164,6,Отбросы: Эрейзер
19,257456,6,Вне закона
19,1032522,7,Айла: Дочь войны
19,195283,6,Отважная
19,784512,6,Полицейский из Беверли-Хиллз: Аксель Фоули
19,1031219,3,План побега 2
19,462867,8,Голос улиц
19,262051,6,Субурбикон
19,722860,5,Крепись!
19,5105,5,Кости
19,1073213,6,По половому признаку
19,195434,6,Старикам тут не место
19,1045111,4,Половинки
19,2693,7,Другие 48 часов
19,930323,5,Мне не стыдно
19,430765,7,7 дней
19,708263,4,Перелом
19,309337,8,Интернэшнл
19,755,7,Мисс Конгениальность
19,784366,6,Дом Версаче
19,6299,6,Терминатор 2 – 3D
19,4380390,5,Зарница
19,970703,8,Код 8
19,1985,7,Черный пес
19,3736,6,Правое дело
19,7651,7,Вор
19,5458838,6,Шоу субботним вечером
19,470173,7,Величайший шоумен
19,4513,7,Жанна д'Арк
19,195387,6,Измена
19,1262995,5,Бессмертный
19,454522,7,"Ешь, молись, люби"
19,4527589,6,Любовь для взрослых
19,11905,6,Чуткий сон
19,809114,6,Мозг Гиммлера зовется Гейдрихом
19,5378684,7,Coco & Janbo
19,4830353,6,Чудесная история Генри Шугара
19,4439802,4,Игра на поражение
20,730475,6,Любовь в СССР
20,4771048,6,Гром: Трудное детство
20,1292296,6,Тайное общество младших монарших особ
20,902256,5,Это всё он
20,3720,9,Квартира
20,919866,6,Хроники призрачного племени
20,395697,7,Плюс один
20,512267,8,Домашняя работа
20,737543,8,Ночь в музее: Секрет гробницы
20,602,8,Бандиты
20,49416,5,27 украденных поцелуев
20,998078,5,Гангстердам
20,1198811,6,Вечные
20,4380390,6,Зарница
20,1007049,10,Аладдин
20,63701,7,Охранник для дочери
20,18851,7,Ее величество Миссис Браун
20,885617,6,Отпуск летом
20,77255,3,Джордж из джунглей 2
20,4439,5,Лепестки надежды
20,994697,6,Падмавати
20,6355102,5,"Здравствуй, грусть"
20,591753,6,Поцелуй меня
21,7465,8,Полицейские
21,220617,7,Перелом
21,861608,10,Холодный фронт
21,7101,8,Мыс страха
21,4906,7,Глаза ангела
21,3532,6,Приказано уничтожить
21,252268,8,Паранойя
21,822446,5,Орбита 9
21,255576,7,Дело №39
21,581283,9,Разрешите тебя поцеловать... снова
21,5333,7,Реальность кусается
21,1236742,7,Дурная слава
21,84671,8,Окно во двор
21,6770,7,Ватель
21,394371,6,Фантом
21,906657,5,Вирус страха
21,1196157,9,Секрет
21,5306449,7,Венсан должен умереть
21,993591,7,Завод
21,252108,7,Лицензия на брак
21,419150,8,Том и Вайт уделывают Америку
21,674921,7,Хороший сосед
21,7031,6,Правила секса 2: Хэппиэнд
21,1202417,5,Криминальные боссы
21,5080546,5,Всемирный потоп
21,1405926,7,Пара из будущего
21,512700,7,16 желаний
21,61342,7,Белый шум
21,422882,6,Пандорум
21,102130,8,Дом у озера
21,436170,9,Сорвать куш
21,462515,8,Жизнь прекрасна
21,618381,6,Конец света
21,1653,8,Дом на краю света
21,1275788,7,Лето'85
21,976179,3,Акулакенштейн
21,1121016,4,Наше последнее лето
21,4482,7,Красивые существа
21,1045942,8,Криминальный город
21,820889,7,Необъяснимое
21,195235,8,Человек года
21,261268,5,Умники
21,1291593,8,Супергерои
21,683411,7,Сумасшедший
21,1150822,7,Профессионал
22,823,5,Девятая сессия
22,662895,7,Имя
22,280585,7,Бандитский Йоханнесбург
22,1049653,6,Сердце мира
22,820,6,Секретарша
22,437391,6,Несмонтированный фильм
22,298703,7,Выбор Грейси
22,861356,5,Дама в очках и с ружьем в автомобиле
22,13730,8,Воин
22,4397725,5,Монстр: Начало
22,3775,8,На грани
22,723413,5,Мальчишник по-ирландски
22,1198277,5,Реликвия
22,942396,6,"Дом, который построил Джек"
22,77438,7,Гавань
22,7651,8,Вор
22,1048853,7,Операция «Колибри»
22,5074909,4,Похожий человек
22,739666,4,Оставшийся
22,252107,7,"Кто Вы, мистер Брукс?"
22,1254046,6,Фея
22,954265,7,Саамская кровь
22,424159,6,Картахена
22,713051,8,Джой
22,61375,8,Новичок
22,654742,5,Девушка
22,807226,5,Афера по-английски
22,6948,9,Мертвые президенты
22,4543719,7,Ошибка времени. Мультивселенная
22,4368178,4,Международная космическая станция
22,1018345,5,Дикарь
22,800473,5,"Те, кто желает мне смерти"
22,4384,6,Великан
22,40743,6,"Тайны дворцовых переворотов. Россия, век XVIII. Фильм 1. Завещание императора"
22,1356328,4,Взрыв
22,1338480,6,Не смотрите наверх
22,471920,6,Заговорщица
22,77634,7,Мстительница
22,494741,8,2 дня
22,566830,5,Настоятель
23,572546,6,Дверь
23,5261967,5,Заклятие Амелии
23,1347589,6,Оборотни внутри
23,182352,8,Козырные тузы
23,5813,6,Настоящее преступление
23,910207,4,Сонный паралич
23,777,8,Братство волка
23,258915,6,Джошуа
23,771083,6,Роковой маршрут
23,276370,9,24: Искупление
23,522,8,"Карты, деньги, два ствола"
23,4397114,5,Род мужской
23,6264285,6,SHEKER. Последний шанс
23,81516,7,Цена измены
23,736205,6,Черная месса
23,6793358,6,Субстанция. Идеал
23,970085,7,Как это заканчивается
23,21393,7,Церемония
23,255576,6,Дело №39
23,274730,8,Ларго Винч: Начало
